year,type,location,race,pollster_id,pollster,partisan,methodology,date,days,sample,poll_margin,actual_margin,error,oriented
2021,S,GA,2020_Sen-SR_GA,284,Wick,,IVR/Text-to-Web,2020-12-12,24,1500,2.5,-2.08,4.58,1
2021,S,GA,2020_Sen-SR_GA,243,InsiderAdvantage,,IVR/Live Phone,2020-12-14,22,500,1.2,-2.08,3.28,1
2021,S,GA,2020_Sen-SR_GA,88,Emerson College,,IVR/Online Panel,2020-12-15,21,605,2.4,-2.08,4.48,1
2021,S,GA,2020_Sen-SR_GA,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2020-12-15,21,1064,6.7,-2.08,8.78,1
2021,S,GA,2020_Sen-SR_GA,651,Reconnect Research/Probolsky Research,,IVR,2020-12-18,18,1027,-1.0,-2.08,1.08,1
2021,S,GA,2020_Sen-SR_GA,325,SurveyUSA,,Online Panel,2020-12-18,18,600,-7.0,-2.08,-4.92,1
2021,S,GA,2020_Sen-SR_GA,205,Mellman Group,D,Live Phone/Text-to-Web,2020-12-20,16,578,-3.0,-2.08,-0.92,1
2021,S,GA,2020_Sen-SR_GA,243,InsiderAdvantage,,IVR/Live Phone,2020-12-21,15,500,-1.2,-2.08,0.88,1
2021,S,GA,2020_Sen-SR_GA,629,Open Model Project,,IVR/Online Panel,2020-12-24,12,1405,4.1,-2.08,6.18,1
2021,S,GA,2020_Sen-SR_GA,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2020-12-25,11,1022,-0.8,-2.08,1.28,1
2021,S,GA,2020_Sen-SR_GA,156,JMC Analytics,,IVR/Live Phone,2020-12-28,8,500,-9.0,-2.08,-6.92,1
2021,S,GA,2020_Sen-SR_GA,546,AtlasIntel,,Live Phone/Online Panel,2020-12-29,7,1680,-4.2,-2.08,-2.12,1
2021,S,GA,2020_Sen-SR_GA,124,Gravis Marketing,,IVR/Online Panel,2020-12-29,7,1011,-2.0,-2.08,0.08,1
2021,S,GA,2020_Sen-SR_GA,454,Targoz Market Research,,Online Panel,2021-01-01,4,713,-2.0,-2.08,0.08,1
2021,S,GA,2020_Sen-SR_GA,609,"University of Nevada, Las Vegas Lee Business School",,Online Panel,2021-01-01,4,550,0.9,-2.08,2.98,1
2021,S,GA,2020_Sen-SR_GA,225,National Research,R,Live Phone,2021-01-02,3,500,-1.0,-2.08,1.08,1
2021,S,GA,2020_Sen-SR_GA,546,AtlasIntel,,Online Panel,2021-01-03,2,857,-3.9,-2.08,-1.82,1
2021,S,GA,2020_Sen-SR_GA,243,InsiderAdvantage,,IVR/Live Phone,2021-01-03,2,500,0.5,-2.08,2.58,1
2021,S,GA,2020_Sen-SR_GA,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2021-01-03,2,1056,1.3,-2.08,3.38,1
2022,G,AK,2022_Gov-G_AK,79,Dittman Research,,Live Phone,2022-10-23,16,403,26.0,26.08,-0.08,1
2022,G,AL,2022_Gov-G_AL,67,Cygnal,,IVR/Text-to-Web,2022-10-28,11,616,34.2,37.73,-3.53,1
2022,G,AR,2022_Gov-G_AR,138,Hendrix College,,Text-to-Web,2022-09-12,57,835,11.0,27.77,-16.77,1
2022,G,AR,2022_Gov-G_AR,279,Remington Research Group,,IVR/Live Phone,2022-09-14,55,1418,25.0,27.77,-2.77,1
2022,G,AR,2022_Gov-G_AR,138,Hendrix College,,Text,2022-10-17,22,974,10.0,27.77,-17.77,1
2022,G,AR,2022_Gov-G_AR,345,University of Arkansas Department of Political Science,,Live Phone,2022-10-22,17,557,19.1,27.77,-8.67,1
2022,G,AZ,2022_Gov-G_AZ,694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Text-to-Web,2022-09-12,57,500,-1.0,-0.67,-0.33,1
2022,G,AZ,2022_Gov-G_AZ,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2022-09-16,53,1080,4.4,-0.67,5.07,1
2022,G,AZ,2022_Gov-G_AZ,522,Data for Progress,,Online Panel/Text-to-Web,2022-09-17,52,768,4.0,-0.67,4.67,1
2022,G,AZ,2022_Gov-G_AZ,183,Marist College,,Live Phone/Online Panel/Text,2022-09-21,48,1260,1.0,-0.67,1.67,1
2022,G,AZ,2022_Gov-G_AZ,323,Suffolk University,,Live Phone,2022-09-23,46,500,-0.8,-0.67,-0.13,1
2022,G,AZ,2022_Gov-G_AZ,103,Beacon Research/Shaw & Co. Research,,Live Phone,2022-09-24,45,1008,-1.0,-0.67,-0.33,1
2022,G,AZ,2022_Gov-G_AZ,297,SSRS,,Live Phone/Probability Panel,2022-09-29,40,795,-3.0,-0.67,-2.33,1
2022,G,AZ,2022_Gov-G_AZ,391,YouGov,,Online Panel,2022-10-02,37,1164,-0.0,-0.67,0.67,1
2022,G,AZ,2022_Gov-G_AZ,235,Noble Predictive Insights,,IVR/Live Phone/Text,2022-10-05,34,674,2.64,-0.67,3.31,1
2022,G,AZ,2022_Gov-G_AZ,726,Ascend Action,,Live Phone/Text,2022-10-09,30,954,1.0,-0.67,1.67,1
2022,G,AZ,2022_Gov-G_AZ,284,Wick,,IVR/Text-to-Web,2022-10-10,29,1000,-0.1,-0.67,0.57,1
2022,G,AZ,2022_Gov-G_AZ,243,InsiderAdvantage,,Text,2022-10-11,28,550,3.7,-0.67,4.37,1
2022,G,AZ,2022_Gov-G_AZ,416,HighGround Inc.,,Live Phone,2022-10-12,27,500,-1.0,-0.67,-0.33,1
2022,G,AZ,2022_Gov-G_AZ,522,Data for Progress,,Online Panel/Text-to-Web,2022-10-14,25,893,4.0,-0.67,4.67,1
2022,G,AZ,2022_Gov-G_AZ,326,Susquehanna Polling & Research Inc.,,Live Phone,2022-10-16,23,600,-0.7,-0.67,-0.03,1
2022,G,AZ,2022_Gov-G_AZ,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2022-10-16,23,1078,2.8,-0.67,3.47,1
2022,G,AZ,2022_Gov-G_AZ,73,Data Orbital,,Live Phone,2022-10-18,21,550,2.5,-0.67,3.17,1
2022,G,AZ,2022_Gov-G_AZ,514,co/efficient,,IVR/Text,2022-10-20,19,1111,3.3,-0.67,3.97,1
2022,G,AZ,2022_Gov-G_AZ,728,BSP Research/Shaw & Company Research,,Live Phone/Online Panel/Text-to-Web,2022-10-23,16,669,-0.0,-0.67,0.67,1
2022,G,AZ,2022_Gov-G_AZ,243,InsiderAdvantage,,Live Phone/Text,2022-10-24,15,550,11.0,-0.67,11.67,1
2022,G,AZ,2022_Gov-G_AZ,90,"Fabrizio, Lee & Associates",R,Live Phone/Text,2022-10-25,14,800,3.0,-0.67,3.67,1
2022,G,AZ,2022_Gov-G_AZ,235,Noble Predictive Insights,,Live Phone/Text,2022-10-25,14,600,2.0,-0.67,2.67,1
2022,G,AZ,2022_Gov-G_AZ,448,The New York Times/Siena College,,Live Phone,2022-10-25,14,604,-0.0,-0.67,0.67,1
2022,G,AZ,2022_Gov-G_AZ,103,Beacon Research/Shaw & Co. Research,,Live Phone,2022-10-28,11,1003,1.0,-0.67,1.67,1
2022,G,AZ,2022_Gov-G_AZ,284,Wick,,IVR/Text-to-Web,2022-10-28,11,1122,2.4,-0.67,3.07,1
2022,G,AZ,2022_Gov-G_AZ,699,Phillips Academy,,IVR/Text,2022-10-29,10,985,11.1,-0.67,11.77,1
2022,G,AZ,2022_Gov-G_AZ,734,Alloy Analytics,,Live Phone/Text-to-Web,2022-10-31,8,639,4.0,-0.67,4.67,1
2022,G,AZ,2022_Gov-G_AZ,471,Civiqs,,Online Panel/Online Ad,2022-10-31,8,852,2.0,-0.67,2.67,1
2022,G,AZ,2022_Gov-G_AZ,88,Emerson College,,IVR/Online Panel/Text-to-Web,2022-10-31,8,1000,3.5,-0.67,4.17,1
2022,G,AZ,2022_Gov-G_AZ,416,HighGround Inc.,,Live Phone,2022-11-01,7,500,1.4,-0.67,2.07,1
2022,G,AZ,2022_Gov-G_AZ,183,Marist College,,Live Phone/Online Panel/Text,2022-11-01,7,1157,-1.0,-0.67,-0.33,1
2022,G,AZ,2022_Gov-G_AZ,279,Remington Research Group,,IVR/Live Phone,2022-11-01,7,1075,3.0,-0.67,3.67,1
2022,G,AZ,2022_Gov-G_AZ,243,InsiderAdvantage,,Text,2022-11-02,6,550,3.0,-0.67,3.67,1
2022,G,AZ,2022_Gov-G_AZ,757,KAConsulting,R,Live Phone,2022-11-02,6,501,4.0,-0.67,4.67,1
2022,G,AZ,2022_Gov-G_AZ,522,Data for Progress,,Live Phone/Online Panel/Text-to-Web/Mail-to-Web,2022-11-04,4,1359,4.0,-0.67,4.67,1
2022,G,AZ,2022_Gov-G_AZ,454,Targoz Market Research,,Online Panel,2022-11-04,4,560,2.0,-0.67,2.67,1
2022,G,AZ,2022_Gov-G_AZ,73,Data Orbital,,Live Phone/Text-to-Web,2022-11-05,3,550,3.1,-0.67,3.77,1
2022,G,AZ,2022_Gov-G_AZ,449,Research Co.,,Online Panel,2022-11-05,3,450,2.0,-0.67,2.67,1
2022,G,AZ,2022_Gov-G_AZ,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2022-11-06,2,1094,3.6,-0.67,4.27,1
2022,G,CA,2022_Gov-G_CA,721,ActiVote,,App Panel,2022-09-12,57,200,-22.0,-18.36,-3.64,1
2022,G,CA,2022_Gov-G_CA,457,University of California Berkeley Institute of Governmental Studies,,Email,2022-09-24,45,6939,-21.0,-18.36,-2.64,1
2022,G,CA,2022_Gov-G_CA,325,SurveyUSA,,Online Panel,2022-10-09,30,1013,-22.0,-18.36,-3.64,1
2022,G,CA,2022_Gov-G_CA,262,Public Policy Institute of California,,Live Phone,2022-10-18,21,1111,-19.0,-18.36,-0.64,1
2022,G,CA,2022_Gov-G_CA,391,YouGov,,Online Panel,2022-10-19,20,860,-19.0,-18.36,-0.64,1
2022,G,CA,2022_Gov-G_CA,457,University of California Berkeley Institute of Governmental Studies,,Email,2022-10-28,11,5972,-21.0,-18.36,-2.64,1
2022,G,CA,2022_Gov-G_CA,648,University of Southern California Schwarzenegger Institute for State and Global Policy,,Online Panel,2022-11-01,7,802,-24.0,-18.36,-5.64,1
2022,G,CA,2022_Gov-G_CA,449,Research Co.,,Online Panel,2022-11-05,3,450,-20.0,-18.36,-1.64,1
2022,G,CO,2022_Gov-G_CO,88,Emerson College,,IVR/Online Panel/Text-to-Web/Email,2022-09-18,51,1000,-16.9,-19.35,2.45,1
2022,G,CO,2022_Gov-G_CO,481,Keating Research/Magellan Strategies,,Live Phone,2022-09-22,47,1060,-17.0,-19.35,2.35,1
2022,G,CO,2022_Gov-G_CO,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2022-09-22,47,1078,-8.5,-19.35,10.85,1
2022,G,CO,2022_Gov-G_CO,522,Data for Progress,,Online Panel/Text-to-Web,2022-10-05,34,1005,-17.0,-19.35,2.35,1
2022,G,CO,2022_Gov-G_CO,183,Marist College,,Live Phone/Online Panel/Text,2022-10-05,34,1127,-18.0,-19.35,1.35,1
2022,G,CO,2022_Gov-G_CO,118,Global Strategy Group,D,Live Phone/Online Panel,2022-10-08,31,800,-18.0,-19.35,1.35,1
2022,G,CO,2022_Gov-G_CO,391,YouGov,,Online Panel,2022-10-15,24,709,-16.0,-19.35,3.35,1
2022,G,CO,2022_Gov-G_CO,471,Civiqs,,Online Panel/Online Ad,2022-10-17,22,600,-15.0,-19.35,4.35,1
2022,G,CO,2022_Gov-G_CO,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2022-10-26,13,1174,-7.7,-19.35,11.65,1
2022,G,CO,2022_Gov-G_CO,88,Emerson College,,IVR/Online Panel/Text-to-Web,2022-10-28,11,1000,-13.4,-19.35,5.95,1
2022,G,CO,2022_Gov-G_CO,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2022-10-31,8,1084,-7.1,-19.35,12.25,1
2022,G,CO,2022_Gov-G_CO,522,Data for Progress,,IVR/Live Phone/Online Panel/Text-to-Web/Mail-to-Web,2022-11-04,4,1983,-12.0,-19.35,7.35,1
2022,G,CO,2022_Gov-G_CO,514,co/efficient,,IVR/Text,2022-11-05,3,856,-12.0,-19.35,7.35,1
2022,G,CT,2022_Gov-G_CT,267,Quinnipiac University,,Live Phone,2022-09-17,52,1911,-17.0,-11.36,-5.64,1
2022,G,CT,2022_Gov-G_CT,380,Western New England University Polling Institute,,Live Phone,2022-09-18,51,626,-15.0,-11.36,-3.64,1
2022,G,CT,2022_Gov-G_CT,90,"Fabrizio, Lee & Associates",,Live Phone/Text-to-Web,2022-10-12,27,1200,-6.0,-11.36,5.36,1
2022,G,CT,2022_Gov-G_CT,325,SurveyUSA,D,Online Panel,2022-10-17,22,718,-18.0,-11.36,-6.64,1
2022,G,CT,2022_Gov-G_CT,88,Emerson College,,IVR/Online Panel/Text-to-Web/Email,2022-10-20,19,1000,-10.7,-11.36,0.66,1
2022,G,CT,2022_Gov-G_CT,267,Quinnipiac University,,Live Phone,2022-10-21,18,1879,-15.0,-11.36,-3.64,1
2022,G,CT,2022_Gov-G_CT,203,McLaughlin & Associates,R,Live Phone/Text-to-Web,2022-10-23,16,500,-6.0,-11.36,5.36,1
2022,G,CT,2022_Gov-G_CT,633,"Long Island University Steven S. Hornstein Center for Policy, Polling, and Analysis",,Online Panel,2022-10-25,14,1004,-31.0,-11.36,-19.64,1
2022,G,FL,2022_Gov-G_FL,715,Center Street PAC,D,Online Panel,2022-09-09,60,608,3.0,19.4,-16.4,1
2022,G,FL,2022_Gov-G_FL,706,Sachs Media,,Online Ad,2022-09-10,59,600,6.0,19.4,-13.4,1
2022,G,FL,2022_Gov-G_FL,323,Suffolk University,,Live Phone,2022-09-17,52,500,6.8,19.4,-12.6,1
2022,G,FL,2022_Gov-G_FL,471,Civiqs,,Online Panel/Online Ad,2022-09-19,50,617,7.0,19.4,-12.4,1
2022,G,FL,2022_Gov-G_FL,721,ActiVote,,App Panel,2022-09-21,48,321,12.0,19.4,-7.4,1
2022,G,FL,2022_Gov-G_FL,677,The Political Matrix/The Listener Group,,IVR,2022-09-21,48,700,-6.0,19.4,-25.4,1
2022,G,FL,2022_Gov-G_FL,305,Siena College,,Live Phone,2022-09-22,47,669,8.0,19.4,-11.4,1
2022,G,FL,2022_Gov-G_FL,52,Clarity Campaign Labs,D,IVR/Live Phone,2022-09-24,45,2860,1.0,19.4,-18.4,1
2022,G,FL,2022_Gov-G_FL,197,Mason-Dixon Polling & Strategy,,Live Phone,2022-09-27,42,800,11.0,19.4,-8.4,1
2022,G,FL,2022_Gov-G_FL,733,African American Research Collaborative,D,Live Phone/Online Panel,2022-10-08,31,1250,5.0,19.4,-14.4,1
2022,G,FL,2022_Gov-G_FL,555,RMG Research,,Online Panel,2022-10-12,27,685,10.0,19.4,-9.4,1
2022,G,FL,2022_Gov-G_FL,97,Florida Atlantic University Business and Economics Polling Initiative,,IVR/Online Panel/Text-to-Web,2022-10-14,25,719,11.2,19.4,-8.2,1
2022,G,FL,2022_Gov-G_FL,706,Sachs Media,,Online Ad,2022-10-15,24,600,10.0,19.4,-9.4,1
2022,G,FL,2022_Gov-G_FL,49,Cherry Communications,R,Live Phone,2022-10-18,21,601,11.0,19.4,-8.4,1
2022,G,FL,2022_Gov-G_FL,730,Stetson University Center for Public Opinion Research,,Online Panel,2022-10-18,21,644,8.0,19.4,-11.4,1
2022,G,FL,2022_Gov-G_FL,391,YouGov,,Online Panel,2022-10-19,20,832,10.0,19.4,-9.4,1
2022,G,FL,2022_Gov-G_FL,522,Data for Progress,,Online Panel/Text-to-Web,2022-10-21,18,1251,12.0,19.4,-7.4,1
2022,G,FL,2022_Gov-G_FL,360,University of North Florida Public Opinion Research Lab,,Live Phone,2022-10-21,18,622,14.0,19.4,-5.4,1
2022,G,FL,2022_Gov-G_FL,391,YouGov,,Online Panel,2022-10-26,13,1117,10.0,19.4,-9.4,1
2022,G,FL,2022_Gov-G_FL,677,The Political Matrix/The Listener Group,,IVR/Live Phone,2022-10-27,12,633,-6.8,19.4,-26.2,1
2022,G,FL,2022_Gov-G_FL,471,Civiqs,,Online Panel/Online Ad,2022-10-31,8,772,9.0,19.4,-10.4,1
2022,G,FL,2022_Gov-G_FL,305,Siena College,,Live Phone,2022-10-31,8,659,12.0,19.4,-7.4,1
2022,G,FL,2022_Gov-G_FL,673,Victory Insights,,IVR,2022-10-31,8,500,12.7,19.4,-6.7,1
2022,G,FL,2022_Gov-G_FL,556,Amber Integrated,,Live Phone/Online Panel,2022-11-01,7,600,13.0,19.4,-6.4,1
2022,G,FL,2022_Gov-G_FL,243,InsiderAdvantage,,Text,2022-11-01,7,550,10.0,19.4,-9.4,1
2022,G,FL,2022_Gov-G_FL,522,Data for Progress,,Live Phone/Online Panel/Text-to-Web,2022-11-04,4,1436,15.0,19.4,-4.4,1
2022,G,FL,2022_Gov-G_FL,449,Research Co.,,Online Panel,2022-11-05,3,450,14.0,19.4,-5.4,1
2022,G,FL,2022_Gov-G_FL,677,The Political Matrix/The Listener Group,,IVR,2022-11-06,2,722,4.0,19.4,-15.4,1
2022,G,GA,2022_Gov-G_GA,267,Quinnipiac University,,Live Phone,2022-09-10,59,1278,2.0,7.54,-5.54,1
2022,G,GA,2022_Gov-G_GA,715,Center Street PAC,D,Online Panel,2022-09-11,58,542,2.0,7.54,-5.54,1
2022,G,GA,2022_Gov-G_GA,350,University of Georgia School of Public and International Affairs,,Live Phone,2022-09-11,58,861,8.0,7.54,0.46,1
2022,G,GA,2022_Gov-G_GA,183,Marist College,,Live Phone/Online Panel/Text,2022-09-14,55,1202,6.0,7.54,-1.54,1
2022,G,GA,2022_Gov-G_GA,490,Patinkin Research Strategies,D,Live Phone/Text,2022-09-16,53,600,3.4,7.54,-4.14,1
2022,G,GA,2022_Gov-G_GA,391,YouGov,,Online Panel,2022-09-16,53,1178,6.0,7.54,-1.54,1
2022,G,GA,2022_Gov-G_GA,522,Data for Progress,,Online Panel/Text-to-Web,2022-09-18,51,1006,7.0,7.54,-0.54,1
2022,G,GA,2022_Gov-G_GA,103,Beacon Research/Shaw & Co. Research,,Live Phone,2022-09-24,45,1011,7.0,7.54,-0.54,1
2022,G,GA,2022_Gov-G_GA,350,University of Georgia School of Public and International Affairs,,Live Phone,2022-09-29,40,1030,10.3,7.54,2.76,1
2022,G,GA,2022_Gov-G_GA,325,SurveyUSA,,Online Panel,2022-10-02,37,1076,2.0,7.54,-5.54,1
2022,G,GA,2022_Gov-G_GA,243,InsiderAdvantage,,Text,2022-10-04,35,550,5.6,7.54,-1.94,1
2022,G,GA,2022_Gov-G_GA,88,Emerson College,,IVR/Online Panel/Text-to-Web/Email,2022-10-06,33,1000,4.9,7.54,-2.64,1
2022,G,GA,2022_Gov-G_GA,267,Quinnipiac University,,Live Phone,2022-10-09,30,1157,1.0,7.54,-6.54,1
2022,G,GA,2022_Gov-G_GA,471,Civiqs,,Online Panel/Online Ad,2022-10-10,29,717,5.0,7.54,-2.54,1
2022,G,GA,2022_Gov-G_GA,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2022-10-10,29,1084,8.9,7.54,1.36,1
2022,G,GA,2022_Gov-G_GA,284,Wick,,IVR/Text-to-Web,2022-10-10,29,1018,9.1,7.54,1.56,1
2022,G,GA,2022_Gov-G_GA,522,Data for Progress,,Online Panel/Text-to-Web,2022-10-15,24,984,10.0,7.54,2.46,1
2022,G,GA,2022_Gov-G_GA,523,East Carolina University Center for Survey Research,,IVR/Online Panel/Text-to-Web,2022-10-15,24,905,7.3,7.54,-0.24,1
2022,G,GA,2022_Gov-G_GA,243,InsiderAdvantage,,Text,2022-10-16,23,550,7.4,7.54,-0.14,1
2022,G,GA,2022_Gov-G_GA,166,Landmark Communications,,Live Phone/Online Panel,2022-10-16,23,500,6.6,7.54,-0.94,1
2022,G,GA,2022_Gov-G_GA,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2022-10-22,17,1076,6.9,7.54,-0.64,1
2022,G,GA,2022_Gov-G_GA,350,University of Georgia School of Public and International Affairs,,Live Phone,2022-10-22,17,1022,6.8,7.54,-0.74,1
2022,G,GA,2022_Gov-G_GA,277,Rasmussen Reports,,IVR/Online Panel,2022-10-23,16,1053,10.0,7.54,2.46,1
2022,G,GA,2022_Gov-G_GA,448,The New York Times/Siena College,,Live Phone,2022-10-26,13,604,5.0,7.54,-2.54,1
2022,G,GA,2022_Gov-G_GA,243,InsiderAdvantage,,Text,2022-10-27,12,550,8.4,7.54,0.86,1
2022,G,GA,2022_Gov-G_GA,103,Beacon Research/Shaw & Co. Research,,Live Phone,2022-10-28,11,1002,6.0,7.54,-1.54,1
2022,G,GA,2022_Gov-G_GA,661,Seven Letter Insight,,Online Panel,2022-10-28,11,762,5.0,7.54,-2.54,1
2022,G,GA,2022_Gov-G_GA,88,Emerson College,,IVR/Online Panel/Text-to-Web,2022-10-30,9,1000,5.6,7.54,-1.94,1
2022,G,GA,2022_Gov-G_GA,490,Patinkin Research Strategies,D,Live Phone/Text-to-Web,2022-10-31,8,700,2.0,7.54,-5.54,1
2022,G,GA,2022_Gov-G_GA,325,SurveyUSA,,Online Panel,2022-10-31,8,1171,7.0,7.54,-0.54,1
2022,G,GA,2022_Gov-G_GA,556,Amber Integrated,,Live Phone/Online Panel,2022-11-01,7,600,9.0,7.54,1.46,1
2022,G,GA,2022_Gov-G_GA,407,Echelon Insights,,Live Phone/Text-to-Web,2022-11-01,7,500,7.0,7.54,-0.54,1
2022,G,GA,2022_Gov-G_GA,183,Marist College,,Live Phone/Online Panel/Text,2022-11-01,7,1168,6.0,7.54,-1.54,1
2022,G,GA,2022_Gov-G_GA,279,Remington Research Group,,IVR/Live Phone,2022-11-01,7,1150,14.0,7.54,6.46,1
2022,G,GA,2022_Gov-G_GA,522,Data for Progress,,Live Phone/Online Panel/Text-to-Web/Mail-to-Web,2022-11-04,4,1474,9.0,7.54,1.46,1
2022,G,GA,2022_Gov-G_GA,523,East Carolina University Center for Survey Research,,IVR/Online Panel/Text-to-Web,2022-11-04,4,1077,8.0,7.54,0.46,1
2022,G,GA,2022_Gov-G_GA,454,Targoz Market Research,,Online Panel,2022-11-04,4,579,14.0,7.54,6.46,1
2022,G,GA,2022_Gov-G_GA,449,Research Co.,,Online Panel,2022-11-05,3,450,7.0,7.54,-0.54,1
2022,G,GA,2022_Gov-G_GA,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2022-11-05,3,1103,8.9,7.54,1.36,1
2022,G,GA,2022_Gov-G_GA,243,InsiderAdvantage,,Text,2022-11-06,2,550,5.0,7.54,-2.54,1
2022,G,GA,2022_Gov-G_GA,166,Landmark Communications,,Live Phone/Online Panel,2022-11-06,2,1214,6.6,7.54,-0.94,1
2022,G,IA,2022_Gov-G_IA,67,Cygnal,R,IVR/Text-to-Web,2022-10-03,36,600,20.6,18.52,2.08,1
2022,G,IA,2022_Gov-G_IA,88,Emerson College,,IVR/Text-to-Web/Email,2022-10-03,36,959,17.3,18.52,-1.22,1
2022,G,IA,2022_Gov-G_IA,304,Selzer & Co.,,Live Phone,2022-10-11,28,620,17.0,18.52,-1.52,1
2022,G,IA,2022_Gov-G_IA,333,Tarrance Group,R,Live Phone,2022-10-17,22,600,17.0,18.52,-1.52,1
2022,G,IA,2022_Gov-G_IA,471,Civiqs,,Online Panel/Online Ad,2022-10-24,15,623,12.0,18.52,-6.52,1
2022,G,IA,2022_Gov-G_IA,67,Cygnal,R,IVR/Text-to-Web,2022-10-26,13,600,19.0,18.52,0.48,1
2022,G,IA,2022_Gov-G_IA,304,Selzer & Co.,,Live Phone,2022-11-02,6,801,17.0,18.52,-1.52,1
2022,G,IL,2022_Gov-G_IL,720,Osage Research,R,Live Phone,2022-09-09,60,500,-7.0,-12.54,5.54,1
2022,G,IL,2022_Gov-G_IL,88,Emerson College,,IVR/Online Panel/Text-to-Web,2022-09-22,47,1000,-15.1,-12.54,-2.56,1
2022,G,IL,2022_Gov-G_IL,90,"Fabrizio, Lee & Associates",R,Live Phone/Text-to-Web,2022-09-26,43,800,-8.0,-12.54,4.54,1
2022,G,IL,2022_Gov-G_IL,268,Repass,,Online Panel,2022-10-08,31,1000,-22.0,-12.54,-9.46,1
2022,G,IL,2022_Gov-G_IL,263,Public Policy Polling,,IVR/Text,2022-10-10,29,770,-15.0,-12.54,-2.46,1
2022,G,IL,2022_Gov-G_IL,720,Osage Research,R,Live Phone,2022-10-14,25,600,-2.0,-12.54,10.54,1
2022,G,IL,2022_Gov-G_IL,88,Emerson College,,IVR/Online Panel/Text-to-Web/Email,2022-10-22,17,1000,-9.3,-12.54,3.24,1
2022,G,IL,2022_Gov-G_IL,471,Civiqs,,Online Panel/Online Ad,2022-10-24,15,659,-17.0,-12.54,-4.46,1
2022,G,IL,2022_Gov-G_IL,449,Research Co.,,Online Panel,2022-11-05,3,450,-20.0,-12.54,-7.46,1
2022,G,IL,2022_Gov-G_IL,437,Victory Research,,Live Phone,2022-11-06,2,1208,-7.6,-12.54,4.94,1
2022,G,KS,2022_Gov-G_KS,88,Emerson College,,IVR/Online Panel/Text-to-Web/Email,2022-09-17,52,1000,-1.5,-2.21,0.71,1
2022,G,KS,2022_Gov-G_KS,88,Emerson College,,IVR/Online Panel/Text-to-Web,2022-10-28,11,1000,-4.6,-2.21,-2.39,1
2022,G,MA,2022_Gov-G_MA,323,Suffolk University,,Live Phone,2022-09-12,57,500,-25.4,-29.07,3.67,1
2022,G,MA,2022_Gov-G_MA,198,MassINC Polling Group,,Online Panel,2022-10-09,30,987,-30.0,-29.07,-0.93,1
2022,G,MA,2022_Gov-G_MA,323,Suffolk University,,Live Phone,2022-10-15,24,500,-23.0,-29.07,6.07,1
2022,G,MA,2022_Gov-G_MA,355,University of Massachusetts Lowell Center for Public Opinion,,Online Panel,2022-10-22,17,1000,-27.0,-29.07,2.07,1
2022,G,MA,2022_Gov-G_MA,391,YouGov,,Online Panel,2022-10-23,16,700,-28.0,-29.07,1.07,1
2022,G,MD,2022_Gov-G_MD,414,Goucher College Sarah T. Hughes Center for Politics,,Live Phone,2022-09-10,59,748,-22.0,-32.41,10.41,1
2022,G,MD,2022_Gov-G_MD,755,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,,Live Phone,2022-09-24,45,810,-32.0,-32.41,0.41,1
2022,G,MD,2022_Gov-G_MD,244,OpinionWorks,,Live Phone/Online Panel,2022-10-22,17,989,-31.0,-32.41,1.41,1
2022,G,ME,2022_Gov-G_ME,357,University of New Hampshire Survey Center,,Probability Panel,2022-09-17,52,694,-14.0,-13.24,-0.76,1
2022,G,ME,2022_Gov-G_ME,88,Emerson College,,IVR/Online Panel/Text-to-Web,2022-09-19,50,1164,-11.3,-13.24,1.94,1
2022,G,ME,2022_Gov-G_ME,249,Pan Atlantic Research,,Online Panel,2022-10-11,28,800,-10.0,-13.24,3.24,1
2022,G,ME,2022_Gov-G_ME,726,Ascend Action,,Live Phone,2022-10-28,11,471,-15.0,-13.24,-1.76,1
2022,G,ME,2022_Gov-G_ME,325,SurveyUSA,,IVR/Online Panel,2022-10-30,9,1116,-6.0,-13.24,7.24,1
2022,G,ME,2022_Gov-G_ME,357,University of New Hampshire Survey Center,,Probability Panel,2022-11-04,4,922,-8.0,-13.24,5.24,1
2022,G,MI,2022_Gov-G_MI,84,EPIC-MRA,,IVR/Live Phone,2022-09-10,59,800,-11.0,-10.53,-0.47,1
2022,G,MI,2022_Gov-G_MI,84,EPIC-MRA,,Live Phone,2022-09-17,52,600,-16.0,-10.53,-5.47,1
2022,G,MI,2022_Gov-G_MI,338,Trafalgar Group,R,IVR/Live Phone/Text/Online Panel/Email,2022-09-26,43,1075,-5.8,-10.53,4.73,1
