year,pollster,start,end,sample,population,dem,rep
2022,YouGov,2022-10-29,2022-11-01,1330,rv,48.0,48.0
2022,YouGov,2022-10-29,2022-11-01,1101,lv,49.0,49.0
2022,ABC/Washington Post,2022-10-30,2022-11-02,881,rv,48.0,49.0
2022,ABC/Washington Post,2022-10-30,2022-11-02,688,lv,48.0,50.0
2022,Big Village,2022-10-31,2022-11-02,1006,a,43.1,36.8
2022,Big Village,2022-10-31,2022-11-02,702,lv,51.5,44.9
2022,Premise,2022-10-31,2022-11-02,1540,a,44.0,39.0
2022,Premise,2022-10-31,2022-11-02,1211,rv,44.0,42.0
2022,Rasmussen,2022-10-30,2022-11-03,2500,lv,43.0,48.0
2022,Big Village,2022-11-02,2022-11-04,1009,a,39.9,37.9
2022,Big Village,2022-11-02,2022-11-04,702,lv,50.0,46.2
2022,Hart/POS,2022-11-03,2022-11-05,1000,rv,47.0,47.0
2022,Hart/POS,2022-11-03,2022-11-05,786,lv,48.0,47.0
2022,Morning Consult,2022-11-04,2022-11-05,2005,rv,48.0,43.0
2022,Data for Progress,2022-11-03,2022-11-06,1130,lv,48.0,52.0
2022,Trafalgar Group,2022-11-04,2022-11-06,1099,lv,42.7,48.4
2022,YouGov,2022-11-03,2022-11-06,1315,rv,47.0,46.0
2022,YouGov,2022-11-03,2022-11-06,1071,lv,48.0,49.0
2022,African American Research Collaborative,2022-10-26,2022-11-07,12208,lv,49.0,49.0
2022,AtlasIntel,2022-11-05,2022-11-07,863,lv,46.6,49.7
2022,AtlasIntel,2022-11-05,2022-11-07,1013,a,44.1,47.6
2022,Ipsos,2022-11-04,2022-11-07,1004,a,35.0,35.0
2022,Ipsos,2022-11-04,2022-11-07,452,lv,45.76,44.55
2022,Ipsos,2022-11-04,2022-11-07,789,rv,40.43,40.68
2022,Change Research,2022-10-28,2022-11-08,3201,lv,47.0,48.0
2022,GQR,2022-11-06,2022-11-08,1000,rv,49.0,51.0
2024,Morning Consult,2022-11-09,2022-11-11,7439,rv,47.0,44.0
2024,Morning Consult,2022-11-10,2022-11-12,7439,rv,48.0,44.0
2024,Morning Consult,2022-11-11,2022-11-13,7439,rv,48.0,44.0
2024,Morning Consult,2022-11-12,2022-11-14,7439,rv,48.0,44.0
2024,Morning Consult,2022-11-13,2022-11-15,7439,rv,47.0,44.0
2024,Morning Consult,2022-11-14,2022-11-16,7439,rv,47.0,43.0
2024,Morning Consult,2022-11-15,2022-11-17,7439,rv,47.0,43.0
2024,Morning Consult,2022-11-16,2022-11-18,7439,rv,47.0,43.0
2024,Emerson,2022-11-18,2022-11-19,1380,rv,45.1,42.9
2024,Morning Consult,2022-11-17,2022-11-19,7439,rv,47.0,43.0
2024,Morning Consult,2022-11-18,2022-11-20,7439,rv,46.0,44.0
2024,Morning Consult,2022-11-19,2022-11-21,7439,rv,46.0,44.0
2024,Morning Consult,2022-11-20,2022-11-22,7439,rv,46.0,44.0
2024,Morning Consult,2022-11-21,2022-11-23,7439,rv,46.0,44.0
2024,Morning Consult,2022-11-22,2022-11-24,7439,rv,47.0,44.0
2024,Morning Consult,2022-11-23,2022-11-25,7439,rv,46.0,44.0
2024,Morning Consult,2022-11-24,2022-11-26,7439,rv,46.0,44.0
2024,Morning Consult,2022-11-25,2022-11-27,7439,rv,46.0,43.0
2024,Morning Consult,2022-11-26,2022-11-28,7439,rv,47.0,43.0
2024,Morning Consult,2022-11-27,2022-11-29,7439,rv,47.0,43.0
2024,Morning Consult,2022-11-28,2022-11-30,7439,rv,47.0,43.0
2024,Morning Consult,2022-11-29,2022-12-01,7439,rv,46.0,44.0
2024,Morning Consult,2022-11-30,2022-12-02,7439,rv,46.0,44.0
2024,Morning Consult,2022-12-01,2022-12-03,7439,rv,46.0,44.0
2024,Morning Consult,2022-12-02,2022-12-04,7439,rv,46.0,44.0
2024,Morning Consult,2022-12-03,2022-12-05,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-04,2022-12-06,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-05,2022-12-07,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-06,2022-12-08,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-07,2022-12-09,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-08,2022-12-10,7439,rv,47.0,44.0
2024,Morning Consult,2022-12-09,2022-12-11,7439,rv,46.0,44.0
2024,Morning Consult,2022-12-10,2022-12-12,7439,rv,46.0,44.0
2024,Morning Consult,2022-12-11,2022-12-13,7439,rv,46.0,44.0
2024,McLaughlin,2022-12-09,2022-12-14,1000,lv,44.0,48.0
2024,Morning Consult,2022-12-12,2022-12-14,7439,rv,46.0,44.0
2024,Morning Consult,2022-12-13,2022-12-15,7439,rv,47.0,44.0
2024,Morning Consult,2022-12-14,2022-12-16,7439,rv,46.0,44.0
2024,Morning Consult,2022-12-15,2022-12-17,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-16,2022-12-18,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-17,2022-12-19,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-18,2022-12-20,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-19,2022-12-21,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-20,2022-12-22,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-21,2022-12-23,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-22,2022-12-24,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-23,2022-12-25,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-24,2022-12-26,7439,rv,46.0,44.0
2024,Morning Consult,2022-12-25,2022-12-27,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-26,2022-12-28,7439,rv,45.0,44.0
2024,Morning Consult,2022-12-27,2022-12-29,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-28,2022-12-30,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-29,2022-12-31,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-30,2023-01-01,7439,rv,46.0,43.0
2024,Morning Consult,2022-12-31,2023-01-02,7439,rv,46.0,43.0
2024,Morning Consult,2023-01-01,2023-01-03,7439,rv,46.0,42.0
2024,Morning Consult,2023-01-02,2023-01-04,7439,rv,46.0,43.0
2024,Morning Consult,2023-01-03,2023-01-05,7439,rv,46.0,43.0
2024,Morning Consult,2023-01-04,2023-01-06,7439,rv,45.0,44.0
2024,Morning Consult,2023-01-05,2023-01-07,7439,rv,46.0,43.0
2024,Morning Consult,2023-01-06,2023-01-08,7439,rv,46.0,43.0
2024,Morning Consult,2023-01-07,2023-01-09,7439,rv,46.0,43.0
2024,Morning Consult,2023-01-08,2023-01-10,7439,rv,45.0,43.0
2024,Morning Consult,2023-01-09,2023-01-11,7439,rv,45.0,43.0
2024,Morning Consult,2023-01-10,2023-01-12,7439,rv,45.0,43.0
2024,Morning Consult,2023-01-11,2023-01-13,7439,rv,46.0,43.0
2024,Morning Consult,2023-01-12,2023-01-14,7439,rv,45.0,43.0
2024,Morning Consult,2023-01-13,2023-01-15,7439,rv,45.0,43.0
2024,Morning Consult,2023-01-14,2023-01-16,7439,rv,45.0,43.0
2024,YouGov,2023-01-12,2023-01-16,1029,rv,46.0,40.0
2024,Morning Consult,2023-01-15,2023-01-17,7439,rv,46.0,43.0
2024,Morning Consult,2023-01-16,2023-01-18,7439,rv,45.0,43.0
2024,RMG Research,2023-01-17,2023-01-18,,lv,47.0,47.0
2024,Morning Consult,2023-01-17,2023-01-19,7439,rv,46.0,43.0
2024,Cygnal,2023-01-19,2023-01-20,2529,lv,46.0,45.4
2024,Morning Consult,2023-01-18,2023-01-20,7439,rv,45.0,43.0
2024,Emerson,2023-01-19,2023-01-21,1015,rv,44.7,42.2
2024,Morning Consult,2023-01-19,2023-01-21,7439,rv,46.0,43.0
2024,Morning Consult,2023-01-20,2023-01-22,7439,rv,45.0,43.0
2024,Morning Consult,2023-01-21,2023-01-23,7439,rv,45.0,43.0
2024,Hart/POS,2023-01-20,2023-01-24,810,rv,46.0,47.0
2024,McLaughlin,2023-01-19,2023-01-24,1000,lv,42.0,47.0
2024,Morning Consult,2023-01-22,2023-01-24,7439,rv,45.0,43.0
2024,Morning Consult,2023-01-23,2023-01-25,7439,rv,45.0,43.0
2024,Morning Consult,2023-01-24,2023-01-26,7439,rv,45.0,43.0
2024,Morning Consult,2023-01-25,2023-01-27,7439,rv,46.0,42.0
2024,Morning Consult,2023-01-26,2023-01-28,7439,rv,46.0,42.0
2024,Morning Consult,2023-01-27,2023-01-29,7439,rv,46.0,42.0
2024,Morning Consult,2023-01-28,2023-01-30,7439,rv,45.0,42.0
2024,Morning Consult,2023-01-29,2023-01-31,7439,rv,45.0,42.0
2024,Morning Consult,2023-01-30,2023-02-01,7439,rv,44.0,43.0
2024,Morning Consult,2023-01-31,2023-02-02,7439,rv,44.0,43.0
2024,Morning Consult,2023-02-01,2023-02-03,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-02,2023-02-04,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-03,2023-02-05,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-04,2023-02-06,7439,rv,45.0,43.0
2024,YouGov,2023-02-02,2023-02-06,1063,rv,45.0,42.0
2024,Morning Consult,2023-02-05,2023-02-07,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-06,2023-02-08,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-07,2023-02-09,7439,rv,46.0,42.0
2024,Morning Consult,2023-02-08,2023-02-10,7439,rv,47.0,42.0
2024,Morning Consult,2023-02-09,2023-02-11,7439,rv,46.0,42.0
2024,Morning Consult,2023-02-10,2023-02-12,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-11,2023-02-13,7439,rv,44.0,43.0
2024,Morning Consult,2023-02-12,2023-02-14,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-13,2023-02-15,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-14,2023-02-16,7439,rv,46.0,43.0
2024,Morning Consult,2023-02-15,2023-02-17,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-16,2023-02-18,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-17,2023-02-19,7439,rv,44.0,43.0
2024,Clarity,2023-02-14,2023-02-20,2002,lv,42.0,44.0
2024,Morning Consult,2023-02-18,2023-02-20,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-19,2023-02-21,7439,rv,44.0,43.0
2024,Bullfinch,2023-02-17,2023-02-22,1201,a,42.0,37.0
2024,Bullfinch,2023-02-17,2023-02-22,1001,rv,44.0,38.0
2024,Morning Consult,2023-02-20,2023-02-22,7439,rv,44.0,43.0
2024,McLaughlin,2023-02-17,2023-02-23,1000,lv,41.0,48.0
2024,Morning Consult,2023-02-21,2023-02-23,7439,rv,45.0,42.0
2024,Morning Consult,2023-02-22,2023-02-24,7439,rv,45.0,42.0
2024,Emerson,2023-02-24,2023-02-25,1060,rv,42.7,44.5
2024,Morning Consult,2023-02-23,2023-02-25,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-24,2023-02-26,7439,rv,45.0,43.0
2024,Cygnal,2023-02-24,2023-02-27,2424,lv,46.3,45.4
2024,Morning Consult,2023-02-25,2023-02-27,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-26,2023-02-28,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-27,2023-03-01,7439,rv,45.0,43.0
2024,Morning Consult,2023-02-28,2023-03-02,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-01,2023-03-03,7439,rv,46.0,43.0
2024,Winston,2023-03-01,2023-03-03,1000,rv,44.0,45.0
2024,Morning Consult,2023-03-02,2023-03-04,7439,rv,46.0,43.0
2024,Morning Consult,2023-03-03,2023-03-05,7439,rv,46.0,42.0
2024,Morning Consult,2023-03-04,2023-03-06,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-05,2023-03-07,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-06,2023-03-08,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-07,2023-03-09,7439,rv,45.0,43.0
2024,OnMessage Inc.,2023-03-07,2023-03-09,800,lv,42.0,48.0
2024,Morning Consult,2023-03-08,2023-03-10,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-09,2023-03-11,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-10,2023-03-12,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-11,2023-03-13,7439,rv,46.0,42.0
2024,Morning Consult,2023-03-12,2023-03-14,7439,rv,46.0,42.0
2024,Morning Consult,2023-03-13,2023-03-15,7439,rv,47.0,41.0
2024,Morning Consult,2023-03-14,2023-03-16,7439,rv,47.0,41.0
2024,Morning Consult,2023-03-15,2023-03-17,7439,rv,46.0,42.0
2024,Morning Consult,2023-03-16,2023-03-18,7439,rv,46.0,42.0
2024,Morning Consult,2023-03-17,2023-03-19,7439,rv,45.0,43.0
2024,McLaughlin,2023-03-16,2023-03-20,1000,lv,42.0,46.0
2024,Morning Consult,2023-03-18,2023-03-20,7439,rv,46.0,43.0
2024,Morning Consult,2023-03-19,2023-03-21,7439,rv,46.0,43.0
2024,Morning Consult,2023-03-20,2023-03-22,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-21,2023-03-23,7439,rv,45.0,43.0
2024,OnMessage Inc.,2023-03-21,2023-03-23,800,lv,42.0,48.0
2024,Morning Consult,2023-03-22,2023-03-24,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-23,2023-03-25,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-24,2023-03-26,7439,rv,45.0,43.0
2024,Cygnal,2023-03-26,2023-03-27,2550,lv,45.2,45.8
2024,Morning Consult,2023-03-25,2023-03-27,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-26,2023-03-28,7439,rv,45.0,44.0
2024,Morning Consult,2023-03-27,2023-03-29,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-28,2023-03-30,7439,rv,45.0,43.0
2024,Morning Consult,2023-03-29,2023-03-31,7439,rv,45.0,42.0
2024,RMG Research,2023-03-30,2023-03-31,,lv,44.0,47.0
2024,Morning Consult,2023-03-30,2023-04-01,7439,rv,45.0,42.0
2024,Morning Consult,2023-03-31,2023-04-02,7439,rv,45.0,42.0
2024,Morning Consult,2023-04-01,2023-04-03,7439,rv,45.0,42.0
2024,Morning Consult,2023-04-02,2023-04-04,7439,rv,45.0,43.0
2024,Morning Consult,2023-04-03,2023-04-05,7439,rv,46.0,43.0
2024,Morning Consult,2023-04-04,2023-04-06,7439,rv,46.0,43.0
2024,Morning Consult,2023-04-05,2023-04-07,7439,rv,46.0,43.0
2024,Morning Consult,2023-04-06,2023-04-08,7439,rv,45.0,43.0
2024,Morning Consult,2023-04-07,2023-04-09,7439,rv,45.0,43.0
2024,Clarity,2023-04-05,2023-04-10,1214,lv,45.0,43.0
2024,Morning Consult,2023-04-08,2023-04-10,7439,rv,45.0,43.0
2024,Morning Consult,2023-04-09,2023-04-11,7439,rv,45.0,42.0
2024,Morning Consult,2023-04-10,2023-04-12,7439,rv,45.0,42.0
2024,Morning Consult,2023-04-11,2023-04-13,7439,rv,46.0,42.0
2024,OnMessage Inc.,2023-04-11,2023-04-13,800,lv,41.0,47.0
2024,Morning Consult,2023-04-12,2023-04-14,7439,rv,46.0,42.0
2024,Morning Consult,2023-04-13,2023-04-15,7439,rv,46.0,43.0
2024,Morning Consult,2023-04-14,2023-04-16,7439,rv,45.0,43.0
2024,Fabrizio/Impact,2023-04-11,2023-04-17,1500,rv,42.0,43.0
2024,Morning Consult,2023-04-15,2023-04-17,7439,rv,46.0,42.0
2024,Morning Consult,2023-04-16,2023-04-18,7439,rv,46.0,42.0
2024,Morning Consult,2023-04-17,2023-04-19,7439,rv,46.0,42.0
2024,Cygnal,2023-04-18,2023-04-20,2500,lv,44.0,46.1
2024,Morning Consult,2023-04-18,2023-04-20,7439,rv,46.0,42.0
2024,Morning Consult,2023-04-19,2023-04-21,7439,rv,45.0,43.0
2024,Morning Consult,2023-04-20,2023-04-22,7439,rv,46.0,43.0
2024,Morning Consult,2023-04-21,2023-04-23,7439,rv,46.0,43.0
2024,Morning Consult,2023-04-22,2023-04-24,7439,rv,46.0,43.0
2024,co/efficient,2023-04-20,2023-04-24,1956,lv,40.0,36.0
2024,Emerson,2023-04-24,2023-04-25,1100,rv,41.8,42.0
2024,Morning Consult,2023-04-23,2023-04-25,7439,rv,46.0,43.0
2024,Morning Consult,2023-04-24,2023-04-26,7439,rv,46.0,43.0
2024,McLaughlin,2023-04-24,2023-04-27,1000,lv,42.0,47.0
2024,Morning Consult,2023-04-25,2023-04-27,7439,rv,46.0,43.0
2024,OnMessage Inc.,2023-04-25,2023-04-27,800,lv,43.0,46.0
2024,Morning Consult,2023-04-26,2023-04-28,7439,rv,47.0,43.0
2024,Morning Consult,2023-04-27,2023-04-29,7439,rv,46.0,42.0
2024,Morning Consult,2023-04-28,2023-04-30,7439,rv,46.0,42.0
2024,Winston,2023-04-28,2023-04-30,1000,rv,43.0,47.0
2024,Morning Consult,2023-04-29,2023-05-01,7439,rv,45.0,42.0
2024,Change Research,2023-04-28,2023-05-02,1208,rv,46.0,44.0
2024,Morning Consult,2023-04-30,2023-05-02,7439,rv,45.0,42.0
2024,Morning Consult,2023-05-01,2023-05-03,7439,rv,46.0,42.0
2024,Morning Consult,2023-05-02,2023-05-04,7439,rv,46.0,43.0
2024,Morning Consult,2023-05-03,2023-05-05,7439,rv,46.0,43.0
2024,Morning Consult,2023-05-04,2023-05-06,7439,rv,46.0,43.0
2024,McLaughlin,2023-05-04,2023-05-07,2000,lv,40.6,48.4
2024,Morning Consult,2023-05-05,2023-05-07,7439,rv,46.0,43.0
2024,Morning Consult,2023-05-06,2023-05-08,7439,rv,46.0,42.0
2024,Morning Consult,2023-05-07,2023-05-09,7439,rv,46.0,43.0
2024,Morning Consult,2023-05-08,2023-05-10,7439,rv,46.0,43.0
2024,Morning Consult,2023-05-09,2023-05-11,7439,rv,46.0,43.0
2024,Morning Consult,2023-05-10,2023-05-12,7439,rv,46.0,44.0
2024,Morning Consult,2023-05-11,2023-05-13,7439,rv,45.0,43.0
2024,WPAi,2023-05-10,2023-05-13,782,rv,47.0,42.0
2024,WPAi,2023-05-10,2023-05-13,789,rv,44.0,44.0
2024,Clarity,2023-05-08,2023-05-14,1122,lv,47.0,41.0
2024,Morning Consult,2023-05-12,2023-05-14,7439,rv,46.0,43.0
2024,Morning Consult,2023-05-13,2023-05-15,7439,rv,46.0,42.0
2024,Morning Consult,2023-05-14,2023-05-16,7439,rv,46.0,42.0
2024,Morning Consult,2023-05-15,2023-05-17,7439,rv,46.0,42.0
2024,Cygnal,2023-05-16,2023-05-18,2527,lv,44.9,45.2
2024,Morning Consult,2023-05-16,2023-05-18,7439,rv,46.0,42.0
2024,Morning Consult,2023-05-17,2023-05-19,7439,rv,46.0,42.0
2024,Morning Consult,2023-05-18,2023-05-20,7439,rv,46.0,43.0
2024,Morning Consult,2023-05-19,2023-05-21,7439,rv,45.0,42.0
2024,Morning Consult,2023-05-20,2023-05-22,7439,rv,46.0,43.0
2024,Morning Consult,2023-05-21,2023-05-23,7439,rv,46.0,43.0
2024,McLaughlin,2023-05-17,2023-05-24,1000,lv,41.0,46.0
2024,Morning Consult,2023-05-22,2023-05-24,7439,rv,46.0,43.0
2024,Echelon Insights,2023-05-22,2023-05-25,1035,lv,45.0,46.0
2024,Morning Consult,2023-05-23,2023-05-25,7439,rv,46.0,43.0
2024,OnMessage Inc.,2023-05-24,2023-05-25,800,lv,43.0,45.0
2024,Morning Consult,2023-05-24,2023-05-26,7439,rv,46.0,42.0
2024,NewsNation/Decision Desk HQ,2023-05-25,2023-05-26,1000,rv,42.3,42.81
2024,Morning Consult,2023-05-25,2023-05-27,7439,rv,45.0,42.0
2024,Morning Consult,2023-05-26,2023-05-28,7439,rv,45.0,42.0
2024,Morning Consult,2023-05-27,2023-05-29,7439,rv,45.0,43.0
2024,Morning Consult,2023-05-28,2023-05-30,7439,rv,45.0,43.0
2024,Morning Consult,2023-05-29,2023-05-31,7439,rv,45.0,43.0
2024,Morning Consult,2023-05-30,2023-06-01,7439,rv,45.0,43.0
2024,Morning Consult,2023-05-31,2023-06-02,7439,rv,46.0,43.0
2024,Morning Consult,2023-06-01,2023-06-03,7439,rv,46.0,43.0
2024,Morning Consult,2023-06-02,2023-06-04,7439,rv,46.0,42.0
2024,Morning Consult,2023-06-03,2023-06-05,7439,rv,46.0,43.0
2024,Morning Consult,2023-06-04,2023-06-06,7439,rv,45.0,43.0
2024,Morning Consult,2023-06-05,2023-06-07,7439,rv,46.0,43.0
2024,RMG Research,2023-06-06,2023-06-07,,lv,45.0,44.0
2024,Morning Consult,2023-06-06,2023-06-08,7439,rv,46.0,43.0
2024,OnMessage Inc.,2023-06-06,2023-06-08,800,lv,42.0,47.0
2024,Morning Consult,2023-06-07,2023-06-09,7439,rv,46.0,43.0
2024,Morning Consult,2023-06-08,2023-06-10,7439,rv,45.0,43.0
2024,McLaughlin,2023-06-08,2023-06-11,2000,lv,40.1,46.4
2024,Morning Consult,2023-06-09,2023-06-11,7439,rv,45.0,43.0
2024,Morning Consult,2023-06-10,2023-06-12,7439,rv,45.0,42.0
2024,Morning Consult,2023-06-11,2023-06-13,7439,rv,45.0,43.0
2024,Morning Consult,2023-06-12,2023-06-14,7439,rv,46.0,43.0
2024,Morning Consult,2023-06-13,2023-06-15,7439,rv,46.0,43.0
2024,Morning Consult,2023-06-14,2023-06-16,7439,rv,46.0,43.0
2024,Morning Consult,2023-06-15,2023-06-17,7439,rv,46.0,43.0
2024,Morning Consult,2023-06-16,2023-06-18,7439,rv,46.0,43.0
2024,McLaughlin,2023-06-15,2023-06-19,1000,lv,41.0,48.0
2024,Morning Consult,2023-06-17,2023-06-19,7439,rv,46.0,43.0
2024,Emerson,2023-06-19,2023-06-20,1015,rv,43.6,44.2
2024,Hart/POS,2023-06-16,2023-06-20,1000,rv,48.0,46.0
2024,Morning Consult,2023-06-18,2023-06-20,7439,rv,46.0,42.0
2024,Morning Consult,2023-06-19,2023-06-21,7439,rv,46.0,42.0
2024,Winston,2023-06-19,2023-06-21,1000,rv,45.0,45.0
2024,Cygnal,2023-06-20,2023-06-22,2010,lv,45.4,46.2
2024,Morning Consult,2023-06-20,2023-06-22,7439,rv,46.0,42.0
2024,Morning Consult,2023-06-21,2023-06-23,7439,rv,46.0,42.0
2024,Morning Consult,2023-06-22,2023-06-24,7439,rv,45.0,43.0
2024,McLaughlin,2023-06-22,2023-06-25,2000,lv,41.0,46.5
2024,Morning Consult,2023-06-23,2023-06-25,7439,rv,45.0,43.0
2024,Morning Consult,2023-06-24,2023-06-26,7439,rv,45.0,43.0
2024,Morning Consult,2023-06-25,2023-06-27,7439,rv,46.0,43.0
2024,YouGov,2023-06-24,2023-06-27,1315,rv,41.0,40.0
2024,Morning Consult,2023-06-26,2023-06-28,7439,rv,45.0,43.0
2024,Clarity,2023-06-23,2023-06-29,1063,lv,47.0,45.0
2024,Echelon Insights,2023-06-26,2023-06-29,1020,lv,46.0,44.0
2024,Morning Consult,2023-06-27,2023-06-29,7439,rv,45.0,43.0
2024,Morning Consult,2023-06-28,2023-06-30,7439,rv,45.0,43.0
2024,Morning Consult,2023-06-29,2023-07-01,7439,rv,46.0,43.0
2024,Morning Consult,2023-06-30,2023-07-02,7439,rv,45.0,43.0
2024,Morning Consult,2023-07-01,2023-07-03,7439,rv,46.0,42.0
2024,Morning Consult,2023-07-02,2023-07-04,7439,rv,45.0,43.0
2024,Morning Consult,2023-07-03,2023-07-05,7439,rv,46.0,43.0
2024,YouGov,2023-07-01,2023-07-05,1350,rv,41.0,39.0
2024,Morning Consult,2023-07-04,2023-07-06,7439,rv,46.0,43.0
2024,OnMessage Inc.,2023-07-05,2023-07-06,800,lv,41.0,47.0
2024,Morning Consult,2023-07-05,2023-07-07,7439,rv,46.0,43.0
2024,Morning Consult,2023-07-06,2023-07-08,7439,rv,45.0,43.0
2024,Morning Consult,2023-07-07,2023-07-09,7439,rv,45.0,43.0
2024,Morning Consult,2023-07-08,2023-07-10,7439,rv,45.0,42.0
2024,Morning Consult,2023-07-09,2023-07-11,7439,rv,45.0,42.0
2024,YouGov,2023-07-08,2023-07-11,1296,rv,42.0,40.0
2024,Morning Consult,2023-07-10,2023-07-12,7439,rv,45.0,43.0
2024,RMG Research,2023-07-11,2023-07-12,,lv,42.0,44.0
2024,Morning Consult,2023-07-11,2023-07-13,7439,rv,45.0,43.0
2024,Morning Consult,2023-07-12,2023-07-14,7439,rv,45.0,44.0
2024,Morning Consult,2023-07-13,2023-07-15,7439,rv,45.0,43.0
2024,McLaughlin,2023-07-13,2023-07-16,2000,rv,42.0,49.0
2024,McLaughlin,2023-07-13,2023-07-16,1620,lv,42.4,48.7
2024,Morning Consult,2023-07-14,2023-07-16,7439,rv,45.0,43.0
2024,Morning Consult,2023-07-15,2023-07-17,7439,rv,44.0,43.0
2024,Morning Consult,2023-07-16,2023-07-18,7439,rv,45.0,43.0
2024,NewsNation/Decision Desk HQ,2023-07-17,2023-07-18,1000,rv,41.57,44.83
2024,YouGov,2023-07-15,2023-07-18,1315,rv,42.0,38.0
2024,Morning Consult,2023-07-17,2023-07-19,7439,rv,45.0,44.0
2024,Morning Consult,2023-07-18,2023-07-20,7439,rv,45.0,43.0
2024,Morning Consult,2023-07-19,2023-07-21,7439,rv,45.0,42.0
2024,Morning Consult,2023-07-20,2023-07-22,7439,rv,45.0,42.0
2024,Morning Consult,2023-07-21,2023-07-23,7439,rv,45.0,42.0
2024,McLaughlin,2023-07-19,2023-07-24,1000,lv,41.0,48.0
2024,Morning Consult,2023-07-22,2023-07-24,7439,rv,45.0,42.0
2024,Morning Consult,2023-07-23,2023-07-25,7439,rv,45.0,43.0
2024,YouGov,2023-07-22,2023-07-25,1306,rv,42.0,39.0
2024,Morning Consult,2023-07-24,2023-07-26,7439,rv,45.0,43.0
2024,Echelon Insights,2023-07-24,2023-07-27,1013,lv,44.0,45.0
2024,Morning Consult,2023-07-25,2023-07-27,7439,rv,46.0,43.0
2024,Morning Consult,2023-07-26,2023-07-28,7439,rv,46.0,43.0
2024,Morning Consult,2023-07-27,2023-07-29,7439,rv,46.0,43.0
2024,McLaughlin,2023-07-27,2023-07-30,2000,rv,39.8,44.2
2024,McLaughlin,2023-07-27,2023-07-30,1708,lv,41.9,46.8
2024,Morning Consult,2023-07-28,2023-07-30,7439,rv,46.0,42.0
2024,Morning Consult,2023-07-29,2023-07-31,7439,rv,46.0,42.0
2024,Morning Consult,2023-07-30,2023-08-01,7439,rv,46.0,42.0
2024,YouGov,2023-07-29,2023-08-01,1324,rv,42.0,43.0
2024,Morning Consult,2023-07-31,2023-08-02,7439,rv,45.0,43.0
2024,Cygnal,2023-08-01,2023-08-03,2000,lv,45.4,45.3
2024,Morning Consult,2023-08-01,2023-08-03,7439,rv,45.0,42.0
2024,Noble Predictive Insights,2023-07-31,2023-08-03,2500,rv,41.0,44.0
2024,Morning Consult,2023-08-02,2023-08-04,7439,rv,45.0,43.0
2024,Morning Consult,2023-08-03,2023-08-05,7439,rv,46.0,43.0
2024,Morning Consult,2023-08-04,2023-08-06,8753,rv,45.0,43.0
2024,YouGov,2023-08-05,2023-08-08,1178,rv,44.0,42.0
2024,National Research,2023-08-09,2023-08-11,1200,rv,41.0,41.0
2024,RMG Research,2023-08-11,2023-08-14,890,lv,43.0,48.0
2024,YouGov,2023-08-12,2023-08-15,1321,rv,44.0,42.0
2024,Clarity,2023-08-10,2023-08-16,2018,lv,45.0,43.0
2024,McLaughlin,2023-08-17,2023-08-20,2000,rv,40.0,45.6
